ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,Index_category,language
part4_p87_a2,Vol.3,Part IV,p87,1735.,1735,high,Philalethes.,high,Philalethes.,,,"Merlin and his Cave,","from Fog's Journal, Dec. 6, no. 370, [reprinted in] The Gentleman's Magazine, Dec., vol. v, p. 715.",[Allusion to the Wife of Bath’s Tale.],,,en
part4_p87_a3,Vol.3,Part IV,p87,1735.,1735,high,Unknown.,low,Unknown,,,"Essay,","from The Prompter, no. 72, July 18, 1735, [reprinted in] The Gentleman's Magazine, July 1735, vol. v, p. 358.","There are many Persian Poems. . . which are but
moderniz'd Essays, (as our Chaucer by Dryden), the ancient
Words being grown obscure, by Corruption of their Lan¬
guage; as Chaucer's by Improvement of ours.",,,en
part4_p87_a4,Vol.3,Part IV,p87,1737.,1737,high,Unknown.,low,Unknown,,,"A Sonnet, modernized from Chaucer,","[in] The Gentle man's Magazine, Feb. 1737, vol. vii, p. 118.","[This “sonnet"" is a poem of ten six-line verses, beginning
""A chaste behaviour is the highest praise.""]",,"modernizations,particular,anonymous",en
part4_p88_a1,Vol.3,Part IV,p88,1739.,1739,high,Unknown.,low,Unknown,,,"The Apotheosis of Milton,","continued, [in] The Gentleman's Magazine, Feb. 1739, vol. ix, p. 74.","When they [the poets] were all seated, a profound Silence
ensued, which was broken by the President, [Chaucer] who
... enlarged with Great Eloquence, upon the fine Qualifi¬
cations, the Learning and the Genius of Milton...","[For the first part, see above, 1738, pt. 1, p. 384.]",,en
part4_p88_a2,Vol.3,Part IV,p88,[a. 1740.],[a. 1740],low,"Swift, Jonathan.",high,Jonathan Swift,male,14777110,"Memorandum of the oaths used in the Canterbury Tales, [and] An imitation of Chaucer.",,"[Neither of these seems to have been preserved. Sir
Walter Scott, in his Memoirs of Swift, says that Chaucer
seems to have been his favourite, for “I observe among his
papers a memorandum of the oaths used in the Canterbury
Tales, classed with the personages by whom they are
used."" In a footnote to the edn. of 1834, Monck Mason
is quoted as stating that Scott had sent him an imitation
of Chaucer’s style in the handwriting of Swift. This he
regrets having lost. See above, pt. ii, sect. i, p. 65, 1814,
Scott, Memoirs of Jonathan Swift, Miscellaneous Prose
works of Sir Walter Scott, Edinburgh, 1834-71, 30 vols.,
vol. ii, p. 414 and note.]",,"imitations,particularImitators,swift",en
part4_p88_a3,Vol.3,Part IV,p88,1743.,1743,high,"Birch, Thomas.",high,Thomas Birch,male,4956694,"The Heads of Illustrious Persons of Great Britain, engraven by Mr. Houbraken and Mr. Vertue. With their lives and characters by Thomas Birch.",,"[A conventional life of Chaucer. The engraving of him
is by Houbraken, and is dated 1741.]",,"biography,portraits,engraved",en
part4_p88_a4,Vol.3,Part IV,p88,1743.,1743,high,[Editor of The Gentleman's Magazine.],medium,[Editor of The Gentleman's Magazine.],male,,Note,"[in] Gentleman’s Magazine, Nov., vol. xiii, p. 586.","[On the Lambesbourne in Berkshire. Quotes Sylvester's
reference to “Chaucer's Donnington,” q.v. above, App. A.
1611.]",,,en
part4_p88_a5,Vol.3,Part IV,p88,1744.,1744,high,"Mason, William.",high,William Mason,male,95718679,Musæus.,,"[Given in the text above under 1747, pt. i, p. 393. It
should have been entered under 1744, which Mason says, in
a note on p. 3 of Poems, 1764, was the date of composition.]",,,en
part4_p88_a6,Vol.3,Part IV,p88-89,1744.,1744,high,"Pope, Alexander.",high,Alexander Pope,male,61551003,"Letter to Lord Orrery,","[dated] April 10, 1744, [printed in] Works, ed. W. Courthope and W. Elwin, 1871- 89, 10 vols., vol. viii, p. 518.","I doubt not how much Bounce [his dog] was lamented.
They might say as the Athenians did to Arcite in Chaucer,
Ah Arcite! gentle knight, why wouldst thou die,
When thou hadst gold enough, and Emily!
Ah Bounce! Ah gentle beast, why wouldst thou die.
When thou hadst meat enough, and Orrery?",,,en
part4_p89_a1,Vol.3,Part IV,p89,1744.,1744,high,"Whitehead, William.",high,William Whitehead,male,39437154,"On Nobility,",p. 6.,"And did your gentle Grandames always prove
Stern Rebels to the Charms ot lawless Love?
And never pitied, at some tender Time,
¹ A dying Damian, with’ring in his Prime?
¹ A dying Damian, &c.] See January and May in Chaucer and Mr. Pope.",,,en
part4_p89_a2,Vol.3,Part IV,p89,1746.,1746,high,Unknown.,low,Unknown,,,"Poem,","[in] The Gentleman's Magazine, Dec. 1746, vol. xvi, p. 665. Father Francis's prayer to St. Agnes. In Imitation of Chaucer. Ne gay attire, ne marble hall, Ne arched roof, ne painted wall,... Ne power, ne such-like idle fawncies Sweet Agnes, grant to father Frauncis... [18 more lines with no greater resemblance to Chaucer than the above.]","[in] The Gentleman's Magazine, Dec. 1746,
vol. xvi, p. 665.
Father Francis's prayer to St. Agnes. In Imitation of
Chaucer.
Ne gay attire, ne marble hall,
Ne arched roof, ne painted wall,...
Ne power, ne such-like idle fawncies
Sweet Agnes, grant to father Frauncis...
[18 more lines with no greater resemblance to Chaucer
than the above.]",,"imitations,particularImitators,anonymous",en
part4_p89_a3,Vol.3,Part IV,p89,1747.,1747,high,"Mason, William.",high,William Mason,male,95718679,Musaeus.,"See above, 1744.",,,,N/A
part4_p89_a4,Vol.3,Part IV,p89,1747.,1747,high,"Warton, Thomas, the elder.",high,Thomas Warton the elder,male,24445219,"Paraphrase of Leviticus,","xi. 13, [in] Poems on Several Occasions, pp. 30-33.","[p. 30] Hereafter in English Metre ensueth A Paraphrase on
the Holie Book entitled Leviticus Chap. XI. Vers. 13, &c.
Fashioned after the Maniere of Maister Geoffery Chaucer
in his Assemblie of Foules: Containing the Reasons of the
several Prohibitions.
Of feathred Foules, that fanne the bucksom Aire
Not All alike were made for Foode to men;
For, These Thou shalt not eat, doth God declare,
Twice tenne Their Nombre, and their Fleshe unclene...",,"imitations,particularImitators,warton",en
part4_p89_a5,Vol.3,Part IV,p89-90,[a. 1748.],[a. 1748],low,"[Tanner, Thomas.]",medium,Thomas Tanner,male,11058091,"Collections for the Bibliotheca Britannico-Hibernica,","[in Latin], MS. Add. 6261, ff. 24, 68.","[References to Chaucer as Controller of Customs for the
Port of London, and to the Sloane MS. of the Astrolabe.
There are probably other references to Chaucer in this
MS., which consists chiefly of extracts from and references
to MSS.]",,,en
part4_p8_a1,Vol.3,Part IV,p8,[1474.],[1474],medium,"Caxton, William.",high,William Caxton,male,68979076,The Recuyell of the Historyes of Troye.,"(Ed. H. O. Sommer, vol. ii, pp. 601, 604.)","[Rollins 3.]
[p. 601] Calcas that by the comandement of Appolyn had lefte
the troians / had a passing fayr doughter and wyse named
breseyda / Chaucer in his booke that he made of Troylus
named her creseyda.
[p. 604] Ther was neuer seen so moche sorowe made betwene two
louers at their departyng / who that lyste to here of alle
theyr loue / late hym rede the booke of troyllus that chawcer
made / wherin he shall fynde the storye hooll / whiche were
to longe to wryte here.",,,en
part4_p8_a2,Vol.3,Part IV,p8,1476-7.,1476-7,high,"Spirleng, Geoffrey and Thomas.",high,"Spirleng, Geoffrey and Thomas.",male,,Colophon to MS.,"Hunterian 197. Canterbury Tales. (Catalogue of the Manuscripts in the ... Hunterian Museum, 1908, p. 140.)","[f. 102vo.] Orate pro salute animarum Galfridi Spirleng Ciuis Norwici
Court holder Clerici maioratus et Comitatis dicte Comitatis
ac Thome Spirleng filij sui qui scribendo hunc librum com¬
pleuerunt mense Januarij anno domini Millesimo ccccmo
lxxvj° que [quo?] tempore dictus Galfridus quasi quinqua¬
ginta et dictus Thomas quasi Sedecimo etatis extiterunt
annorum.",,"manuscripts,,",la
part4_p8_a3,Vol.3,Part IV,p8,[c. 1490.],[c. 1490],low,"Colet, John.",high,John Colet,male,34454805,Study of Chaucer.,"See supra, pt. i, p. 73, Erasmus, 1519.",,"[In pt. i, p. 73, this is entered under 1519, the date of Erasmus's letter; but it should have been entered as c. 1490; for Erasmus distinctly refers to the period of Colet's life prior to his journey to Italy in 1493.]",,N/A
part4_p8_a4,Vol.3,Part IV,p8,[c. 1500.],[c. 1500],low,Unknown.,low,Unknown,,,"A ryght pleasaunt and merye Historie of the Mylner of Abyngdon, with his vife, and his fayre daughter: and of two poor scholers of Cambridge... Imprinted at London by Rycharde Ihones.",,"[The unique copy of this edition is in the Bodleian; that
of Wynkyn de Worde’s, also undated, was at Britwell. The
poem is probably much older than any printed edition.
The plot is that of the Reves Tale, but it may be inde¬
pendently derived from a French fabliau. Ses the reprint
in Thomas Wright’s Anecdota Literaria, 1844.]",,"works,canterburyTales,reeveTale",en
part4_p90_a1,Vol.3,Part IV,p90,1748.,1748,high,"Tanner, Thomas.",high,Thomas Tanner,male,11058091,Bibliotheca Britannico-Hibernica.,"[In Latin. Article on Chaucer, pp. 166-70, references in articles on Gower, 336-7, Lydgate, 489, 91, Occleve, 557, Spenser, 684, Strode, 697, and Thynne, 713.]","[The biographical part of the account of Chaucer is
avowedly based on Speght.]",,,en
part4_p90_a2,Vol.3,Part IV,p90,1749.,1749,high,"C., J.",low,Unknown,,,"Verses to Mr. Mason,","[in] The Gentleman's Magazine, Nov. 1749, vol. xix, p. 516.","[Brief reference to Chaucer and Spenser. The poem is
occasioned by Mason’s Musaeus, q.v. above, 1747, pt. i,
p. 393; see also above, App. A., 1744.]",,,en
part4_p90_a3,Vol.3,Part IV,p90,1751.,1751,high,Unknown.,low,Unknown,,,"Letter,","[in] The Gentleman's Magazine, July 1751, vol. xxi, pp. 302-3.","[Reference to and quotation from Chanouns Yemannes
Tale.]",,,en
part4_p90_a4,Vol.3,Part IV,p90-91,1752.,1752,high,"[Fielding, Henry ?]",low,Henry Fielding,male,61545697,"A Plesaunt Balade, or, Advice to the Fayre Maydens: written by Dan Jeffrey Chaucer,","[in] The Covent Garden Journal, no. 50, June 23, 1752. (Ed. G. E. Jensen, New Haven & London, 1915, 2 vols., vol. ii, pp. 37-8 and (notes) p. 237.)","[The “Balade"" is preceded by an unsigned letter,
beginning:]
Sir, Perhaps your Readers will not be displeased with
the Sight of the following Poem, when they are told it was
written by that ancient and venerable Bard, Dan Jeffrey
Chaucer...
[The poem begins as follows:]
Listhnith [sic], Ladies, to your oldë Frende:
If yee be fayre, be fayre to sum gode Ende.
For Gallants rath or late must loken out
For thilk same Yoke, so ese out of Dout,
*Yclepid Marriage; yet sootly Weman be
Malum per accidens vel malum per se,
As lerned Clerkes saie: this Latin is,
Ladies, that yee al bene Mannis chefe Blis,
[etc.].
[Cf. N. P. T., 11. 343-6.]
* [Note in original] : Called.
[The Covent Garden Journal was edited and largely
vritten by Fielding under the pseudonym of “Sir Alex¬
ander Drawcansir."" Professor W. L. Cross (The History
of Henry Fielding, 1918, 3 vols., vol. ii, pp. 382-3) prints
the poem, and attributes it to Fielding, adding, “Nowhere
else, so far as I remember, does Fielding give the slightest
evidence of any first-hand acquaintance with the father of
English poetry. In the list of the world’s great humorists
enumerated in 'Tom Jones,' the name of Chaucer is con¬
spicuous for its absence.""]",,"imitations,particularImitators,fielding",en
part4_p91_a1,Vol.3,Part IV,p91,1752.,1752,high,"Rawlinson, Richard.",high,Richard Rawlinson,male,47563478,Dimissio Tenementi siti in Gardino capellae beatae Mariae Westm... concessa Galfrido Chaucers ... Dec. 1399.,,"[An engraved facsimile of the lease (q.v. above, 1399,
pt. i, pp. 13-14), made for Richard Rawlinson.]",,"biography,episodes,other-episodes",en
part4_p91_a2,Vol.3,Part IV,p91,1753.,1753,high,"[Armstrong, John.]",medium,John Armstrong,male,59212872,"Taste: an Epistle to a Young Critic,","pp. 10, 15. (Bell’s Poets, 1781, vol. c, pp. 93, 96.)","[p. 10] As like as (if I am not grossly wrong)
Erle Robert's Mice to aught e’er Chaucer sung.
. . . . . . . . .
[p. 15] The Lords who starv'd old Ben were learndly fond
Of Chaucer, whom with bungling Toil they conn’d.",,"imitations,particularImitators,prior",en
part4_p91_a3,Vol.3,Part IV,p91,1753.,1753,high,Unknown.,low,Unknown,,,Publisher's Advertisement of the Lives of the Poets by Theophilus Cibber,"(q.v. above, pt. i, p. 407.)","[This is stated in Notes and Queries, 1st ser., vol. v. p. 26,
Jan. 10, 1852, q.v. above, pt. ii, sect. ii, p. 10, to be by
Johnson.]",,,en
part4_p91_a4,Vol.3,Part IV,p91,1754.,1754,high,"Gemsege, Paul [i.e. Pegge, Samuel.]",medium,Samuel Pegge,male,54181731,"Letter,","[in] The Gentle man’s Magazine, May 1754, vol. xxiv, p. 212.",[Brief reference.],"[Paul Gemsege is the anagram of Samuel Pegge. He contributed largely to The Gentleman's Magazine between the years 1746 and 1796, principally under the signature of Paul Gemsege. Other pseudonyms of his which appear here are: T. Row, L. E., L. Echard. Portius, Senex; he also used his initials, S. P. See an article on Pegge’s contributions to The Gentleman's Magazine in the number for Dec. 1794, p. 979 and supplement, p. 1081.]",,en
part4_p91_a5,Vol.3,Part IV,p91,[1755.],[1755],medium,"[Grey, Zachary.]",medium,Zachary Grey,male,44430360,"Remarks upon a late [i.e. Warburton's] Edition of Shakespeare,",p. 16.,"[Frankeleynes Tale, 11. 1045-6, quoted to illustrate “shene.""]",,,en
part4_p92_a1,Vol.3,Part IV,p92,1755.,1755,high,"Rider, W.",high,William Rider,male,21658439,"Westminster Abbey,","[a poem, in] The Gentleman's Magazine, Aug. 1755, vol. xxv, p. 373.","Chaucer, who first in Britain taught to sing,
In his half-crumbling, dreary tomb I hail;
Him every muse inspir'd to wake the string,
But yet how little doth his mirth avail!
His rhimes, his language, and his numbers fail...",,,en
part4_p92_a2,Vol.3,Part IV,p92,1757.,1757,high,"Gemsege, Paul [i. e. Pegge, Samuel].",high,Samuel Pegge,male,54181731,"Letter,","[in] the Gentle man’s Magazine, vol. xxvii, Dec. 1757, p. 561.","The word crowd... occurs even in Chaucer, who died
A. D. 1402, or thereabouts.",,,en
part4_p92_a3,Vol.3,Part IV,p92,1757.,1757,high,Unknown.,low,Unknown,,,"Biographia Britannica,","vol. iv, pp. 2242-51.","[Article on Gower, containing many more or less passing
references to Chaucer. For vol. ii see above, pt. i, 1748; for
vol. v, below, App. A, 1760.]",,,en
part4_p92_a4,Vol.3,Part IV,p92,1758.,1758,high,"A., A.",low,Unknown,,,"On a passage in the Fairy Queen,","[in] The Gentleman's Magazine, Feb. 1758, vol. xxviii, p. 57.","[Brief reference illustrating Spenser's phrase “powdered
with stars""].",,,en
part4_p92_a5,Vol.3,Part IV,p92,1758.,1758,high,"Massey, W.",high,William S. Massey,male,49286970,"The various translations of the Bible into English,","[in] The Gentleman’s Magazine, March 1758, vol. xxviii, p. 108.","In Chaucer’s time, there was a tradition that the Gospels
were extant in the British tongue, when Alla was king of
Northumberland, in the seventh century. Chaucer's words
in the Man of Lawes tale, are these:
A Breton boks written with Evangeles was set...",,,en
part4_p92_a6,Vol.3,Part IV,p92,1760.,1760,high,Unknown.,low,Unknown,,,"Biographia Britannica,","vol. v, p. 3405.","[Pope's juvenile imitations of Chaucer, etc., generally
condemned. For vol. ii see above, pt. i, 1748; for vol. iv,
above, App. A, 1757.]",,,en
part4_p93_a1,Vol.3,Part IV,p93,1761.,1761,high,"Dodsley, Robert.",high,Robert Dodsley,male,47589,Letter to William Shenstone,"[dated] June 25 [1761], [printed in] Select Letters, 1777, 2 vols., vol. ii, p. 113.","I send you a List of some Statues, about the same size
with that Pair you have;
DEMOSTHENES LOCKE CHAUCER SHAKESPEARE
and
and
and
and
CICERO, NEWTON, SPENCER, MILTON.
When you have fixed upon which Pair you will have, you
will let me know whether you will have them white or
bronzed.",,"biography,portraits,modern",en
part4_p93_a2,Vol.3,Part IV,p93,[1763?],[1763?],low,Unknown.,low,Unknown,,,"A Short Account of the first Rise and Progress of Printing,","32°, p. 44.","In this [Arnold’s Chronicle] is the Nut Brown Maid,
supposed by Chaucer, as Skelton confirms... Mr. Prior
has made a paraphrase of it... but knew not that it was
by Chaucer.",,,en
part4_p93_a3,Vol.3,Part IV,p93,[a. 1765.],[a. 1765],low,"Dunkin, William.",high,William Dunkin,male,235152591,"The Character of a Good Parson, From Chaucer,","[in] Select Poetical Works of the late William Dunkin, D.D., Dublin, 1769-70, vol. ii, p. 480.",,"[Dr. Dunkin died on 24 Nov., 1765.]","modernizations,particular,dunkin",N/A
part4_p93_a4,Vol.3,Part IV,p93-94,1765.,1765,high,"Hurd, Richard.",high,Richard Hurd,male,12417397,Moral and Political Dialogues; with Letters on Chivalry and Romance...,"the third edition, vol. iii, pp. 230, [Letter iv, reference to the Theseus in the Knight's Tale], 318-27 [Letter xi].","[p. 318] It is, further, to be noted, that the Tale of the Giant
OLYPHANT and Chylde TOPAZ was not a fiction of his own,
but a story of antique fame, and very celebrated in the days
of chivalry: so that nothing could better suit the poet’s
[p. 319] design of discrediting the old romances, than the choice of
this venerable legend for the vehicle of his ridicule upon
them.
Sir Topaz is all Don Quixote in little; as you will easily
see from comparing the two knights together. [This is
expanded.]
[p. 325] Only, I would observe, that, though, in this ridiculous
ballad, the poet clearly intended to expose the romances of
the time, as they were commonly written, he did not mean,
absolutely and under every form, to condemn the kind of
writing itself: as, I think, we must conclude from the
serious air, and very different conduct, of the Squire's
Tale, which Spenser and Milton were so particularly
pleased with.","[For the original and much briefer version, see above, pt. i, 1762, p. 421. The first paragraph quoted here follows that in the 1762 edn., ending ""most proper to be put into the hands of the People.""]","works,canterburyTales,sirThopas",en
part4_p94_a1,Vol.3,Part IV,p94,1769.,1769,high,Unknown.,low,Unknown,,,"The Whimsical Legacy. In Imitation of the Sum mer's [sic] Tale in Chaucer,","[in] The Merry Droll, pp. 84-90. [Not in B. M.; Bodl., Douce DD. 35.]",,,"modernizations,particular,anonymous/works,canterburyTales,sompnourTale",N/A
part4_p94_a2,Vol.3,Part IV,p94,1773.,1773,high,"Steevens, George.",high,George Steevens,male,24751220,Notes,[in] The Plays of William Shakespeare.,"[vol. iii
p. 8, n.]
It is probable that the hint for this play [The Midsummer
Night's Dream] was received from Chaucer's Knight's
[vol. ix,
Tale...
p. 7.]
Chaucer had made the loves of Troilus and Cressida
famous, which very probably might have been Shakespeare's
inducement to try their fate on the stage. [See above, pt. i,
p. 431, Capell.]
[There are also some passing references to Chaucer in
Steevens’s notes. For an additional note in Steevens’s
revised 2nd edn., see below, App. A, 1778.]",,"works,canterburyTales,knightTale",en
part4_p94_a4,Vol.3,Part IV,p94,1775.,1775,high,Unknown.,low,Unknown,,,"Review of Tyrwhitt's edition of the Canterbury Tales,","[in] The London Magazine, vol. xliv, pp. 652, 653; in The Critical Review, vol. xI, pp. 205-7; and in The Monthly Review, vol. liii, pp. 26-7.",[Brief conventional tributes.],,,en
part4_p94_a5,Vol.3,Part IV,p94,1775.,1775,high,"Walpole, Horace.",high,Horace Walpole,male,17231985,"Letter to the Rev. W. Mason,","April 14, 1775, [in] Letters of Horace Walpole, ed. Mrs. Paget Toynbee, vol ix, pp. 180-1.","I have waded through Mr. Tyrrwhit's most tedious notes
to the “Canterbury Tales,"" for a true Antiquary can still be
zealous to settle the genuine shape of a lump of mineral
from which Dryden extracted all the gold, and converted
[it] into beautiful medals.",,"modernizations,particular,dryden",en
part4_p95_a1,Vol.3,Part IV,p95,1775-81.,1775-81,high,"White, Gilbert.",high,Gilbert White,male,61594716,"Letters to the Rev. John White,","Jan. 5 and March 9, 1775 ; and to Miss Molly White, Dec. 19, 1781, [printed in] The Life and Letters of Gilbert White, 1901, 2 vols., vol. i, pp. 274, 281, vol. ii, p. 78.","[Chaucer's mention of gossamer; the colours of young
leaves observed by Chaucer in the Flour and the Lefe.]",,,en
part4_p95_a2,Vol.3,Part IV,p95,1778.,1778,high,"Duncombe, John.",high,John Duncombe,male,67649461,"An Elegy written in Canterbury Cathedral,",p. 8.,"[Reference to Chaucer and the pilgrims, and to the
Chequer inn, as that where they lodged.]",,,en
part4_p95_a3,Vol.3,Part IV,p95,1778.,1778,high,"Rymadyk, Jan van.",high,"Rymadyk, Jan van.",male,,"Museum Britannicum,","pp. 71-2, tab. xxviii.","9. A Rough Egyptian Pebble... on which is a striking
Likeness of the Head of Chaucer, father of the English
Poets, and is entirely by the Pencil of Nature, without any
assistance of Art. And now we will give a slight De¬
scription of another kind of Diamond, meaning Chaucer.
[Quotations from Leland and Dryden.] One may see his
very Temper on this Egyptian Pebble, which is a Compo¬
sition of the Gay, the Modest, and the Grave.
[The Pebble is shewn in engraving No. 9 on pl. xxviii,
facing p. 69. It is still exhibited in the Mineral Gallery of
the Natural History Museum, and is mentioned in the
""Blue Guide” to London, 1918, p. 246.]",[An unofficial account of objects of interest in the British Museum.],"biography,portraits,modern",en
part4_p95_a4,Vol.3,Part IV,p95,1778.,1778,high,"Steevens, George.",high,George Steevens,male,24751220,Note [in] The Plays of William Shakespeare,"... To which are added Notes by Samuel Johnson and George Steevens. The Second Edition, revised and augmented, vol. v, p. 523.","[Note on Henry IV., Part 2, Act iii, scene 2, to Skogan's
head.] Who Scogan was, may be understood from the
following passage in The Fortunate Isles, a masque of Ben
Jonson, 1626. [Quoted.]
Among the works of Chaucer is a poem called ‘Scogan,
unto the Lordes and Gentilmen of the Kinges House.’—
STEEVENS.","[See also below, App. A, 1783, Ritson, and 1793, Malone. For Steevens’s other notes, see his ed. 1, above, App. A., 1773.]",,en
part4_p96_a1,Vol.3,Part IV,p96,1778.,1778,high,Unknown.,low,Unknown,,,Encyclopædia Britannica;,"see above, pt. i, p. 452.","[The 6th edn. appeared in 1823; the Chaucer and Lydgate
articles in it are exact reprints of those in the 5th.]",,,en
part4_p96_a2,Vol.3,Part IV,p96,[n.a. 1779.],[n.a. 1779],low,"Mortimer, John Hamilton.",high,John Hamilton Mortimer,male,59164068,A series of nine drawings for the Canterbury Tales.,,"[Hamilton died in 1779; these drawings were engraved
in 1787 for some projected 4° edition of the Tales. See
N. and Q. 1880, 6th ser., vol. ii, pp. 325-6, 355; Hammond,
Chaucer, p. 324.]",,"illustrations,mortimer,",en
part4_p96_a3,Vol.3,Part IV,p96,1779.,1779,high,Unknown.,low,Unknown,,,"[Poem] To Mr. Warton on the third volume of his History of English Poetry being unpublished,","[in] The Gentleman's Magazine, Sept. 1779, vol. xl, p. 464.",[Brief reference.],,,en
part4_p96_a4,Vol.3,Part IV,p96,1780.,1780,high,Antiquarius.,high,Antiquarius.,male,,"Letter,","[in] The Gentleman's Magazine, Nov. 1780, vol. l, p. 515.",[Brief reference; Chaucer on fairies.],,,fr
part4_p96_a5,Vol.3,Part IV,p96,[c. 1780.],[c. 1780],low,"Catling, John, verger at Westminster Abbey.",high,"Catling, John, verger at Westminster Abbey.",male,,"Conversations with Joseph Nollekens,","[reported by J. T. Smith, in Nollekens and his Times, 2 vols., 1828, vol. i, p. 179].","Catling: Did you ever notice the remaining colours of
the curious little figure that was painted on the tomb of
Chaucer?
Nollekens: No, that's not at all in my way.","[J. T. Smith accompanied his father and Nollekens on this occasion as an assistant in their work as monumental sculptors, and was probably about fifteen; he was born in 1766.]","biography,episodes,tomb-epitath",en
part4_p96_a6,Vol.3,Part IV,p96,1780.,1780,high,"R, J.",high,Unknown,,,"Letter,","[in] The Gentleman's Magazine, Sept. 1780, vol. l, p. 420. [See also below, 1781.]","[On the genitive case in Saxon; forms in Chaucer such
as Knitis.]",,,en
part4_p96_a7,Vol.3,Part IV,p96,1781.,1781,high,"B., W.",high,Unknown,,,"Remarks on Dr. Johnson's Lives of the Poets,","[in] The Gentleman’s Magazine, Nov., vol. li, p. 507.",[Johnson and Dryden on Chaucer.],,,en
part4_p96_a8,Vol.3,Part IV,p96,1781.,1781,high,H.,high,Unknown,,,"Two Letters,","[in] The Gentleman's Magazine, Jan. and April 1781, vol. li, pp. 12, 13, 175.","[In continuation of J. R., see above, 1780, and also below,
1781, ‘Scrutator.’]",,,en
part4_p97_a1,Vol.3,Part IV,p97,1781.,1781,high,"Harris, James.",high,James Harris,male,22182610,"Philological Inquiries,","Part iii, chapter xi, pp. 467-72, 480.",[Chaucer's learning.],,,en
part4_p97_a2,Vol.3,Part IV,p97,1781.,1781,high,"[Pinkerton, John.]",medium,John Pinkerton,male,12358699,"On the progress of the English Language,","Sonnet 1, Rimes, p. 131.","Chaucer to the wanton court her bore,
Where jest and wiles she learned and amorous play.",['Her' is the English Muse.],,en
part4_p97_a4,Vol.3,Part IV,p97,1782.,1782,high,Unknown.,low,Unknown,,,"On the Rev. Thomas Warton's Escape, after falling into the river between Winchester and St. Cross,","[in] The Gentle man’s Magazine, Jan. 1782, vol. lii, p. 39.","[stanza v]
Of spirits waft him safe along
... The busy throng
Where Chaucer's reverend shade yclad in bayes
His chaplet vails, meet guerdon of his layes.",,,en
part4_p97_a5,Vol.3,Part IV,p97,1788.,1788,high,"[Ritson, Joseph.]",medium,ジョゼフ・リットソン,male,19808411,"Remarks... on... the last Edition of Shakespeare,","pp. 31, 99-100.","[p. 31] [‘Kid-fox.’]
[p. 99] [Scogan.]",,,en
part4_p97_a6,Vol.3,Part IV,p97,1783.,1783,high,"S., D. ; W., T. H. ; and W., J.",low,Unknown,,,"Letters, etc.,","[in] The Gentle man's Magazine, April, May and Aug., vol. liii, pp. 281-3, 406-7, 639.",,,,N/A
part4_p97_a8,Vol.3,Part IV,p97,1785.,1785,high,"Henry, Robert.",high,Robert Henry,male,7726958,"The History of Great Britain... Written on a New Plan,","vol. v. [A.D. 1399-1485], p. 549. [For vol. iv, see above, pt. i, pp. 459-63.]","The works of Chaucer and Gower, who flourished in the
fourteenth century, are as intelligible to a modern reader,
as those of King James, Lydgate, or Occleve.",,,en
part4_p97_a9,Vol.3,Part IV,p97,1785.,1785,high,"W., T. ; E., N.; E., S.; Unknown; and D., J.",low,Unknown,,,"Letters, etc.,","[in] The Gentleman’s Magazine, Feb., March, June, Aug. and Dec., vol. lv, pp. 110, 181, 414, 629, 950.",,,,N/A
part4_p98_a1,Vol.3,Part IV,p98,1786.,1786,high,"W., T. H.; Unknown; B., B.; and W., C.",low,Unknown,,,"Letters, etc.","[in] The Gentleman’s Magazine, Jan., April, June and July, vol. Ivi, pp. 39, 321, 472, 554.",,,,N/A
part4_p98_a2,Vol.3,Part IV,p98,1787.,1787,high,"Search, P.; A, J.; W., T. H.; and Unknown.",low,Unknown,,,"Letters, etc.,","[in] The Gentleman's Magazine, Feb., Aug., Nov., and Suppl., vol. lvii, pp. 126, 689, 945-6, 1169.",,,,N/A
part4_p98_a5,Vol.3,Part IV,p98,1789.,1789,high,"Seward, Anna.",high,Anna Seward,female,27208300,"On the Comparative Merits of Pope and Dryden,","[in] The Gentleman’s Magazine, Sept., vol. lix, p. 820.",[Brief reference.],,,en
part4_p98_a6,Vol.3,Part IV,p98,1789.,1789,high,"White, Gilbert.",high,Gilbert White,male,61594716,"The Natural History and Antiquities of Sel borne,",p. 381.,"[Chaucer and Langland satirize the clergy.] The laugh¬
able tales of the former are familiar to almost every reader.",,"criticism,qualities,humourWit",en
part4_p98_a7,Vol.3,Part IV,p98,1790.,1790,high,"Hamilton, William.",high,William Hamilton,male,76584948,The Death of Arcite.,"[Design, engraved in stipple by Bartolozzi.]",,,"illustrations,hamilton,",N/A
part4_p98_a8,Vol.3,Part IV,p98,1790.,1790,high,"Malone, Edmond.",high,Edmond Malone,male,36991115,"Notes, [in] The Plays and Poems of William Shakespeare,","10 vols., vol. ii, pp. 441, 461-2, 527, 529 [Midsummer’s Nights Dream]; v, pp. 355-6 [Henry IV., pt. ii, Scogan]; viii, pp. 143-4 [Troilus and Cressida].",,[There are probably other Chaucerian quotations and references in Malone's notes to the Plays.],,N/A
